time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
371400,2026-03-02 08:04:06,22.3091431440949,39.098372077339,49.540684,,,53.605291741616,1.312336,0,3.9458990764,77.0751337,30,5,7.446,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.7, -3, 0.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.731,3.714,0,0,0,0,5.77,131.54,53.605291741616,49.540684,6,P-GPS,
371600,2026-03-02 08:04:06,22.3091432253998,39.098372143271,49.540684,,,53.605291741616,1.312336,0,3.9771654816,77.112535276,30,5,7.446,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -1.5, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.73,3.714,0,0,0,0,5.77,131.54,53.605291741616,49.540684,6,P-GPS,
371800,2026-03-02 08:04:07,22.3091432361086,39.0983722517995,49.540684,,,53.605291741616,1.312336,0,3.9841536708,77.149280684,30,5,7.446,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.7, -2.5, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.73,3.714,0,0,0,0,5.77,131.54,53.605291741616,49.540684,6,P-GPS,
372000,2026-03-02 08:04:07,22.309143213813,39.0983722794826,49.540684,,,53.605291741616,1.312336,0,3.9769030144,77.161747876,30,5,7.446,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -3.4, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.73,3.714,0,0,0,0,5.77,131.54,53.605291741616,49.540684,6,P-GPS,
372200,2026-03-02 08:04:07,22.3091432272032,39.0983722715189,49.540684,,,53.605291741616,1.312336,0,3.9815289988,77.167325304,30,5,7.446,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -3.7, -1.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.73,3.714,0,0,0,0,5.77,131.54,53.605291741616,49.540684,6,P-GPS,
372400,2026-03-02 08:04:07,22.3091432799287,39.0983723133237,49.540684,,,53.605291741616,1.312336,0,4.001968632,77.190947352,30,5,7.446,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -3.1, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.73,3.714,0,0,0,0,5.77,131.54,53.605291741616,49.540684,6,P-GPS,
372600,2026-03-02 08:04:07,22.3091433658791,39.0983723742274,49.540684,,,53.605291741616,1.312336,0,4.0351379244,77.228677012,30,5,7.451,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -1.8, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.73,3.713,0,0,0,0,5.722,131.36,53.605291741616,49.540684,6,P-GPS,
372800,2026-03-02 08:04:08,22.309143435745,39.0983724812975,49.540684,,,53.605291741616,1.312336,0,4.0641733584,77.272640268,30,5,7.451,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -2.3, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.73,3.713,0,0,0,0,5.722,131.36,53.605291741616,49.540684,6,P-GPS,
373000,2026-03-02 08:04:08,22.3091434916425,39.0983726203612,49.540684,,,53.605291741616,1.312336,0,4.0896982936,77.323821372,30,5,7.451,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -2.6, -3.9,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.73,3.713,0,0,0,0,5.722,131.36,53.605291741616,49.540684,6,P-GPS,
373200,2026-03-02 08:04:08,22.3091435569101,39.0983727623974,49.540684,,,53.605291741616,1.312336,0,4.1191930452,77.377627148,30,5,7.451,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -1.3, -5.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.73,3.713,0,0,0,0,5.722,131.36,53.605291741616,49.540684,6,P-GPS,
373400,2026-03-02 08:04:08,22.3091435769461,39.0983728527622,49.540684,,,53.605291741616,1.312336,0,4.130413518,77.408795128,30,5,7.451,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -1.8, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.73,3.713,0,0,0,0,5.722,131.36,53.605291741616,49.540684,6,P-GPS,
373600,2026-03-02 08:04:08,22.3091435445843,39.0983729010028,49.540684,,,53.605291741616,1.312336,0,4.1209646988,77.428808252,30,5,7.444,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -2.5, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.729,3.713,0,0,0,0,5.714,131.54,53.605291741616,49.540684,6,P-GPS,
373800,2026-03-02 08:04:09,22.3091435181444,39.0983729117399,49.540684,,,53.605291741616,1.312336,0,4.1119095804,77.43930694,30,5,7.444,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -2.9, -4.6,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.729,3.713,0,0,0,0,5.714,131.54,53.605291741616,49.540684,6,P-GPS,
374000,2026-03-02 08:04:09,22.3091435083417,39.0983729171709,49.540684,,,53.605291741616,1.312336,0,4.1086287404,77.443243948,30,5,7.444,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,2, -3.8, -5.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.729,3.713,0,0,0,0,5.714,131.54,53.605291741616,49.540684,6,P-GPS,
374200,2026-03-02 08:04:09,22.3091435320465,39.0983729135641,49.540684,,,53.605291741616,1.312336,0,4.1170276908,77.452102216,30,5,7.444,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -2.3, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.729,3.713,0,0,0,0,5.714,131.54,53.605291741616,49.540684,6,P-GPS,
374400,2026-03-02 08:04:09,22.3091435567537,39.0983728673098,49.540684,,,53.605291741616,1.312336,0,4.1237862212,77.470146836,30,5,7.444,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -2.4, -4.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.729,3.713,0,0,0,0,5.714,131.54,53.605291741616,49.540684,6,P-GPS,
374600,2026-03-02 08:04:09,22.3091435723692,39.0983727736994,49.540684,,,53.605291741616,1.312336,0,4.1252625992,77.502299068,30,5,7.442,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -2.1, -3.6,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.728,3.711,0,0,0,0,5.897,131.54,53.605291741616,49.540684,6,P-GPS,
374800,2026-03-02 08:04:10,22.3091435814181,39.0983726398213,49.540684,,,53.605291741616,1.312336,0,4.1229988196,77.54757466,30,5,7.442,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -2.1, -2.6,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.728,3.711,0,0,0,0,5.897,131.54,53.605291741616,49.540684,6,P-GPS,
375000,2026-03-02 08:04:10,22.309143587642,39.098372526121,49.540684,,,53.605291741616,1.312336,0,4.120899082,77.585960488,30,5,7.442,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -2.8, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.728,3.711,0,0,0,0,5.897,131.54,53.605291741616,49.540684,6,P-GPS,
375200,2026-03-02 08:04:10,22.3091436546487,39.098372496697,49.540684,,,53.605291741616,1.312336,0,4.1441602376,77.612207208,30,5,7.442,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -1.9, -4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.728,3.711,0,0,0,0,5.897,131.54,53.605291741616,49.540684,6,P-GPS,
375400,2026-03-02 08:04:10,22.3091437526657,39.0983725046237,49.540684,,,53.605291741616,1.312336,0,4.1799870104,77.648296448,30,5,7.442,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -0.6, -4.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.728,3.711,0,0,0,0,5.897,131.54,53.605291741616,49.540684,6,P-GPS,
375600,2026-03-02 08:04:10,22.3091437925343,39.098372504795,49.540684,,,53.605291741616,1.312336,0,4.1944883232,77.662732144,30,5,7.442,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.7, -0.8, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.727,3.711,0,0,0,0,5.897,131.54,53.605291741616,49.540684,6,P-GPS,
375800,2026-03-02 08:04:11,22.3091437707699,39.0983724769637,49.540684,,,53.605291741616,1.312336,0,4.1855972468,77.674871252,30,5,7.442,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -1.9, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.727,3.711,0,0,0,0,5.897,131.54,53.605291741616,49.540684,6,P-GPS,
376000,2026-03-02 08:04:11,22.3091437395753,39.0983725008224,49.540684,,,53.605291741616,1.312336,0,4.1751313672,77.688978864,30,5,7.442,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.7, -1.7, -4.2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.727,3.711,0,0,0,0,5.897,131.54,53.605291741616,49.540684,6,P-GPS,
376200,2026-03-02 08:04:11,22.3091436932344,39.0983725807279,49.540684,,,53.605291741616,1.312336,0,4.1612206056,77.720803012,30,5,7.442,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -3.2, -5.6,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.727,3.711,0,0,0,0,5.897,131.54,53.605291741616,49.540684,6,P-GPS,
376400,2026-03-02 08:04:11,22.3091436523827,39.0983726269914,49.540684,,,53.605291741616,1.312336,0,4.1481956708,77.742456556,30,5,7.442,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -3.2, -5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.727,3.711,0,0,0,0,5.897,131.54,53.605291741616,49.540684,6,P-GPS,
376600,2026-03-02 08:04:11,22.3091436484504,39.0983726587166,49.540684,,,53.605291741616,1.312336,0,4.1480316288,77.753283328,30,5,7.438,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -3.1, -5.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.71,0,0,0,0,5.981,131.54,53.605291741616,49.540684,6,P-GPS,
376800,2026-03-02 08:04:12,22.3091437320192,39.0983727032947,49.540684,,,53.605291741616,1.312336,0,4.1800854356,77.78707598,30,5,7.438,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -2.3, -5.2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.71,0,0,0,0,5.981,131.54,53.605291741616,49.540684,6,P-GPS,
377000,2026-03-02 08:04:12,22.3091438764715,39.0983727416131,49.540684,,,53.605291741616,1.312336,0,4.2339896368,77.841537924,30,5,7.438,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.7, 0.3, -4.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.71,0,0,0,0,5.981,131.54,53.605291741616,49.540684,6,P-GPS,
377200,2026-03-02 08:04:12,22.3091439984718,39.0983728087396,49.540684,,,53.605291741616,1.312336,0,4.2809712656,77.891406692,30,5,7.438,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -2.5, -4.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.71,0,0,0,0,5.981,131.54,53.605291741616,49.540684,6,P-GPS,
377400,2026-03-02 08:04:12,22.3091442445756,39.0983729122214,49.540684,,,53.605291741616,1.312336,0.223694,4.374508014,77.987863388,30,5,7.438,55.245711741616,51.181104,5.368656,8.6662732432,0.223694,0,0,1.6, 1.6, -5.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.71,0,0,0,0,5.981,131.54,53.605291741616,49.540684,6,P-GPS,
377600,2026-03-02 08:04:12,22.3091444418925,39.0983730005026,49.540684,,,53.605291741616,1.312336,0,4.4498361004,78.065619296,30,5,7.438,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.5, 4, -7.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.71,0,0,0,0,5.981,131.54,53.605291741616,49.540684,6,P-GPS,
377800,2026-03-02 08:04:13,22.3091445098651,39.0983729463912,49.540684,,,53.605291741616,1.312336,0,4.4719817704,78.096459192,30,5,7.438,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.6, 2.4, -6.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.71,0,0,0,0,5.981,131.54,53.605291741616,49.540684,6,P-GPS,
378000,2026-03-02 08:04:13,22.309144502883,39.0983727779544,49.540684,,,53.605291741616,1.312336,0.223694,4.4623361008,78.153217724,30,5,7.438,55.245711741616,51.181104,5.368656,8.6662732432,0,-0.223694,0,1.5, 1.6, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.71,0,0,0,0,5.981,131.54,53.605291741616,49.540684,6,P-GPS,
378200,2026-03-02 08:04:13,22.3091444231073,39.0983726577443,49.540684,,,53.605291741616,1.312336,0,4.4287731076,78.203414576,30,5,7.438,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.7, -0.5, -3.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.71,0,0,0,0,5.981,131.54,53.605291741616,49.540684,6,P-GPS,
378400,2026-03-02 08:04:13,22.3091444286758,39.0983726628558,49.540684,,,53.605291741616,1.312336,0,4.4309712704,78.206039248,30,5,7.438,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.6, 1.5, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.71,0,0,0,0,5.981,131.54,53.605291741616,49.540684,6,P-GPS,
378600,2026-03-02 08:04:13,22.3091444637276,39.098372730112,49.540684,,,53.605291741616,1.312336,0,4.4462599848,78.231957884,30,5,7.438,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.6, 1.5, -5.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.71,0,0,0,0,5.981,131.54,53.605291741616,49.540684,6,P-GPS,
378800,2026-03-02 08:04:14,22.3091444795723,39.0983727608139,49.540684,,,53.605291741616,1.312336,0,4.4532153656,78.243768908,30,5,7.435,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.4, 2.6, -4.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.724,3.708,0,0,0,0,6.314,131.54,53.605291741616,49.540684,6,P-GPS,
379000,2026-03-02 08:04:14,22.3091443735001,39.0983727375201,49.540684,,,53.605291741616,1.312336,0,4.4138452856,78.283467072,30,5,7.435,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.4, 0.4, -5.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.724,3.708,0,0,0,0,6.314,131.54,53.605291741616,49.540684,6,P-GPS,
379200,2026-03-02 08:04:14,22.3091441320032,39.0983725878026,49.540684,,,53.605291741616,1.312336,0.3131716,4.3206038128,78.384845028,30,5,7.435,55.245711741616,51.181104,5.368656,8.6662732432,-0.223694,-0.223694,0,1.7, 0.5, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.724,3.708,0,0,0,0,6.314,131.54,53.605291741616,49.540684,6,P-GPS,
379400,2026-03-02 08:04:14,22.3091437560603,39.098372397174,49.540684,,,53.605291741616,1.312336,0.447388,4.1775919972,78.536419836,30,5,7.435,55.245711741616,51.181104,5.368656,8.6662732432,-0.447388,0,0,1.8, -3.5, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.724,3.708,0,0,0,0,6.314,131.54,53.605291741616,49.540684,6,P-GPS,
379600,2026-03-02 08:04:14,22.3091433727349,39.0983722686992,49.540684,,,53.605291741616,1.312336,0.223694,4.0343177144,78.6827453,30,5,7.435,55.245711741616,51.181104,5.368656,8.6662732432,-0.223694,0,0,2, -5.8, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.724,3.708,0,0,0,0,6.314,131.54,53.605291741616,49.540684,6,P-GPS,
379800,2026-03-02 08:04:15,22.3091431213624,39.0983721847933,49.540684,,,53.605291741616,1.312336,0.223694,3.9404856904,78.778873912,30,5,7.43,55.245711741616,51.181104,5.368656,8.6662732432,-0.223694,0,0,1.8, -3.3, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.711,0,0,0,0,6.067,131.54,53.605291741616,49.540684,6,P-GPS,
380000,2026-03-02 08:04:15,22.3091428982802,39.0983721470769,49.540684,,,53.605291741616,1.312336,0.223694,3.8583334568,78.861222996,30,5,7.43,55.245711741616,51.181104,5.368656,8.6662732432,-0.223694,0,0,1.9, -5.1, -1.9,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.711,0,0,0,0,6.067,131.54,53.605291741616,49.540684,6,P-GPS,
380200,2026-03-02 08:04:15,22.3091427357323,39.0983721420487,49.540684,,,53.605291741616,1.312336,0,3.7990814864,78.9206062,30,5,7.43,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -4.2, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.711,0,0,0,0,6.067,131.54,53.605291741616,49.540684,6,P-GPS,
380400,2026-03-02 08:04:15,22.3091426103545,39.0983721540035,49.540684,,,53.605291741616,1.312336,0,3.7538387028,78.96653796,30,5,7.43,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -4.1, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.711,0,0,0,0,6.067,131.54,53.605291741616,49.540684,6,P-GPS,
380600,2026-03-02 08:04:15,22.3091424825094,39.0983721905254,49.540684,,,53.605291741616,1.312336,0,3.7084646856,79.014766308,30,5,7.43,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -4.2, -3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.711,0,0,0,0,6.067,131.54,53.605291741616,49.540684,6,P-GPS,
380800,2026-03-02 08:04:16,22.3091423440455,39.0983721707226,49.540684,,,53.605291741616,1.312336,0,3.6575460488,79.065619328,30,5,7.436,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -4.8, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.725,3.711,0,0,0,0,5.533,131.54,53.605291741616,49.540684,6,P-GPS,
381000,2026-03-02 08:04:16,22.309142202249,39.0983721534247,49.540684,,,53.605291741616,1.312336,0,3.605479118,79.117784684,30,5,7.436,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -5, -2.7,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.725,3.711,0,0,0,0,5.533,131.54,53.605291741616,49.540684,6,P-GPS,
381200,2026-03-02 08:04:16,22.3091420669892,39.0983721320709,49.540684,,,53.605291741616,1.312336,0,3.5557087752,79.167653452,30,5,7.436,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -5.9, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.725,3.711,0,0,0,0,5.533,131.54,53.605291741616,49.540684,6,P-GPS,
381400,2026-03-02 08:04:16,22.3091419838573,39.0983721035868,49.540684,,,53.605291741616,1.312336,0,3.5246392204,79.1994776,30,5,7.436,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -5.2, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.725,3.711,0,0,0,0,5.533,131.54,53.605291741616,49.540684,6,P-GPS,
381600,2026-03-02 08:04:16,22.3091419465545,39.0983720775844,49.540684,,,53.605291741616,1.312336,0,3.510334758,79.215553716,30,5,7.436,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -4.3, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.725,3.711,0,0,0,0,5.533,131.54,53.605291741616,49.540684,6,P-GPS,
381800,2026-03-02 08:04:17,22.3091419129034,39.0983720371779,49.540684,,,53.605291741616,1.312336,0,3.4969817392,79.23392642,30,5,7.436,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -5, -1.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.711,0,0,0,0,5.486,131.54,53.605291741616,49.540684,6,P-GPS,
382000,2026-03-02 08:04:17,22.3091418969259,39.0983719929609,49.540684,,,53.605291741616,1.312336,0,3.48999355,79.250002536,30,5,7.436,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -4.3, -2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.711,0,0,0,0,5.486,131.54,53.605291741616,49.540684,6,P-GPS,
382200,2026-03-02 08:04:17,22.309141913034,39.0983719401875,49.540684,,,53.605291741616,1.312336,0,3.4945539176,79.268703324,30,5,7.436,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -3, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.711,0,0,0,0,5.486,131.54,53.605291741616,49.540684,6,P-GPS,
382400,2026-03-02 08:04:17,22.3091419354517,39.0983718919794,49.540684,,,53.605291741616,1.312336,0,3.5016077236,79.287076028,30,5,7.436,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -4.8, -0.4,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.711,0,0,0,0,5.486,131.54,53.605291741616,49.540684,6,P-GPS,
382600,2026-03-02 08:04:17,22.3091419922636,39.09837189923,49.2126,,,53.277207741616,1.312336,0,3.5224410576,79.30774532,30,5,7.436,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.9, -4.7, -1.6,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.726,3.711,0,0,0,0,5.486,131.54,53.277207741616,49.2126,6,P-GPS,
382800,2026-03-02 08:04:18,22.3091420864576,39.0983719369187,49.2126,,,53.277207741616,1.312336,0,3.557578854,79.344490728,30,5,7.436,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -2.8, -1.5,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.725,3.708,0,0,0,0,5.387,131.54,53.277207741616,49.2126,6,P-GPS,
383000,2026-03-02 08:04:18,22.3091421918337,39.0983719870437,49.2126,,,53.277207741616,1.312336,0,3.5971457844,79.38648548,30,5,7.436,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -2.8, -2.8,0,0,1024,1024,1024,1024,0,0,0,0,11.7,0,0,53,3.725,3.708,0,0,0,0,5.387,131.54,53.277207741616,49.2126,6,P-GPS,
383200,2026-03-02 08:04:18,22.3091423055626,39.098372001244,49.2126,,,53.277207741616,1.312336,0,3.6388780692,79.428152148,30,5,7.436,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -2.7, -2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.725,3.708,0,0,0,0,5.387,131.54,53.277207741616,49.2126,6,P-GPS,
383400,2026-03-02 08:04:18,22.3091424186853,39.0983720052213,49.2126,,,53.277207741616,1.312336,0,3.6801510364,79.469490732,30,5,7.436,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.7, -1.2, -2.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.725,3.708,0,0,0,0,5.387,131.54,53.277207741616,49.2126,6,P-GPS,
383600,2026-03-02 08:04:18,22.3091424696546,39.0983719966742,49.2126,,,53.277207741616,1.312336,0,3.698490932,79.488519604,30,5,7.436,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.6, -1.7, -2.9,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,53,3.725,3.708,0,0,0,0,5.387,131.54,53.277207741616,49.2126,6,P-GPS,
383800,2026-03-02 08:04:19,22.3091424494044,39.0983719608468,49.2126,,,53.277207741616,1.312336,0,3.6902560236,79.502627216,30,5,7.433,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.6, -2, -3.3,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,52,3.727,3.71,0,0,0,0,5.581,131.54,53.277207741616,49.2126,6,P-GPS,
384000,2026-03-02 08:04:19,22.309142362653,39.0983718186022,49.2126,,,53.277207741616,1.312336,0,3.6556431616,79.560041916,30,5,7.433,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.7, -4, -0.9,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,52,3.727,3.71,0,0,0,0,5.581,131.54,53.277207741616,49.2126,6,P-GPS,
384200,2026-03-02 08:04:19,22.3091423101159,39.0983716304368,49.540684,,,53.605291741616,1.312336,0,3.6334318748,79.626314884,30,5,7.433,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.5, -4.3, 0.9,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,52,3.727,3.71,0,0,0,0,5.581,131.54,53.605291741616,49.540684,6,P-GPS,
384400,2026-03-02 08:04:19,22.3091423343626,39.0983714792655,49.540684,,,53.605291741616,1.312336,0,3.6406169144,79.678152156,30,5,7.433,55.245711741616,51.181104,5.368656,8.6662732432,0,0,0,1.8, -5.2, 0.8,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,52,3.727,3.71,0,0,0,0,5.581,131.54,53.605291741616,49.540684,6,P-GPS,
384600,2026-03-02 08:04:19,22.3091424919031,39.0983713684682,49.540684,,,53.605291741616,1.312336,0.223694,3.697342638,79.746721712,30,5,7.433,55.245711741616,51.181104,5.368656,8.6662732432,0.223694,0,0,2, -3.2, 4.1,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,52,3.727,3.71,0,0,0,0,5.581,131.54,53.605291741616,49.540684,6,P-GPS,
384800,2026-03-02 08:04:20,22.3091426956303,39.0983715612637,49.540684,,,53.605291741616,1.312336,0.3131716,3.7731956588,79.845474996,30,5,7.431,55.245711741616,51.181104,5.368656,8.6662732432,0.223694,0.223694,0,1.9, -2.7, -2.2,0,0,1024,1024,1024,1024,0,0,0,0,11.8,0,0,52,3.722,3.708,0,0,0,0,5.495,131.54,53.605291741616,49.540684,6,P-GPS,
